[ 2026-07-31 18:04:56,356 ] numexpr.utils - INFO - NumExpr defaulting to 12 threads.
[ 2026-07-31 18:05:01,280 ] root - INFO - Entered the start_data_ingestion method of TrainPipeline class
[ 2026-07-31 18:05:01,280 ] root - INFO - Getting the data from mongodb
[ 2026-07-31 18:05:01,280 ] root - INFO - Entered initiate_data_ingestion method of Data_Ingestion class
[ 2026-07-31 18:05:01,281 ] root - INFO - Exporting data from mongodb
[ 2026-07-31 18:05:01,281 ] root - ERROR - Error occurred in python script: [C:\Users\acer\OneDrive\Projects\MLops\src\configuration\mongo_db_connection.py] at line number [52]: Environment variable 'MONGODB_URL' is not set
[ 2026-07-31 18:05:01,281 ] root - ERROR - Error occurred in python script: [C:\Users\acer\OneDrive\Projects\MLops\src\data_access\proj1_data.py] at line number [20]: Error occurred in python script: [C:\Users\acer\OneDrive\Projects\MLops\src\configuration\mongo_db_connection.py] at line number [52]: Environment variable 'MONGODB_URL' is not set
[ 2026-07-31 18:05:01,282 ] root - ERROR - Error occurred in python script: [C:\Users\acer\OneDrive\Projects\MLops\src\components\data_ingestion.py] at line number [34]: Error occurred in python script: [C:\Users\acer\OneDrive\Projects\MLops\src\data_access\proj1_data.py] at line number [20]: Error occurred in python script: [C:\Users\acer\OneDrive\Projects\MLops\src\configuration\mongo_db_connection.py] at line number [52]: Environment variable 'MONGODB_URL' is not set
[ 2026-07-31 18:05:01,282 ] root - ERROR - Error occurred in python script: [C:\Users\acer\OneDrive\Projects\MLops\src\components\data_ingestion.py] at line number [86]: Error occurred in python script: [C:\Users\acer\OneDrive\Projects\MLops\src\components\data_ingestion.py] at line number [34]: Error occurred in python script: [C:\Users\acer\OneDrive\Projects\MLops\src\data_access\proj1_data.py] at line number [20]: Error occurred in python script: [C:\Users\acer\OneDrive\Projects\MLops\src\configuration\mongo_db_connection.py] at line number [52]: Environment variable 'MONGODB_URL' is not set
[ 2026-07-31 18:05:01,282 ] root - ERROR - Error occurred in python script: [C:\Users\acer\OneDrive\Projects\MLops\src\pipline\training_pipeline.py] at line number [45]: Error occurred in python script: [C:\Users\acer\OneDrive\Projects\MLops\src\components\data_ingestion.py] at line number [86]: Error occurred in python script: [C:\Users\acer\OneDrive\Projects\MLops\src\components\data_ingestion.py] at line number [34]: Error occurred in python script: [C:\Users\acer\OneDrive\Projects\MLops\src\data_access\proj1_data.py] at line number [20]: Error occurred in python script: [C:\Users\acer\OneDrive\Projects\MLops\src\configuration\mongo_db_connection.py] at line number [52]: Environment variable 'MONGODB_URL' is not set
[ 2026-07-31 18:05:01,282 ] root - ERROR - Error occurred in python script: [C:\Users\acer\OneDrive\Projects\MLops\src\pipline\training_pipeline.py] at line number [131]: Error occurred in python script: [C:\Users\acer\OneDrive\Projects\MLops\src\pipline\training_pipeline.py] at line number [45]: Error occurred in python script: [C:\Users\acer\OneDrive\Projects\MLops\src\components\data_ingestion.py] at line number [86]: Error occurred in python script: [C:\Users\acer\OneDrive\Projects\MLops\src\components\data_ingestion.py] at line number [34]: Error occurred in python script: [C:\Users\acer\OneDrive\Projects\MLops\src\data_access\proj1_data.py] at line number [20]: Error occurred in python script: [C:\Users\acer\OneDrive\Projects\MLops\src\configuration\mongo_db_connection.py] at line number [52]: Environment variable 'MONGODB_URL' is not set
